"id","pid","product_sku","product_name","product_location","package_id","product_quantity","counted_quantity","difference","tare_pcs","tare_gram","tare_gross","counted_user","counted_time","confirm_user","confirm_time","status","integrated"
"121839","9012","1121-911-9012","Portaglio Orange","L05R05M12","901200010001","116","25","-91","0","0","0","tina1","2022-10-21 08:30:50",NULL,NULL,"single","1"
"121840","1623","0329-911-1623","Tesla energy saver ECO (RO) Advanced","L33R05M22","162300010001","1919","0","-1919","0","0","0","anja6","2022-10-21 15:55:12",NULL,NULL,"single","1"
"121841","7420","1121-911-7420","Portaglio Blue","L05R05M12","742000010001","2","0","-2","0","0","0","tina1","2022-10-21 08:30:58",NULL,NULL,"single","1"
"121842","16719","1984-911-16719","Serena # 41","L32R02M32","1671900010001","20","17","-3","0","0","0","ana1","2022-10-20 10:05:20",NULL,NULL,"single","1"
"121843","8023","1071-911-8023","RexGlass iPhone 6S Plus","L31R04M20","802300010001","328","330","2","0","0","0","luka2","2022-10-21 13:02:23",NULL,NULL,"single","1"
"121844","8018","1071-911-8018","RexGlass iPhone 7 Plus","L02R02M12","801800010001","290","0","-290","0","0","0","marko1","2022-10-20 09:25:36",NULL,NULL,"single","1"
"121845","8023","1071-911-8023","RexGlass iPhone 6S Plus","L02R02M12","802300010002","295","0","-295","0","0","0","marko1","2022-10-20 09:25:38",NULL,NULL,"single","1"
"121846","8014","1071-911-8014","RexGlass iPhone 8","L02R02M10","801400010001","297","0","-297","0","0","0","marko1","2022-10-20 09:20:12",NULL,NULL,"single","1"
"121847","8028","1071-911-8028","RexGlass Galaxy A3 2017","L02R02M10","802800010002","365","0","-365","0","0","0","marko1","2022-10-20 09:20:13",NULL,NULL,"single","1"
"121848","17456","2153-911-17456","Glacci # 36","L38R06M11","1745600010001","147","0","-147","0","0","0","vanja1","2022-10-20 15:40:35",NULL,NULL,"single","1"
"121849","16905","2070-911-16905","Tristlou","L31R02M12","1690500010001","3","3","0","0","0","0","milan1","2022-10-21 07:55:42",NULL,NULL,"single","1"
"121850","16960","2075-911-16960","Teona # S","L05R02M50","1696000010001","200","200","0","0","0","0","ana1","2022-10-20 06:47:26",NULL,NULL,"single","1"
"121851","16961","2075-911-16961","Teona # M","L31R10M30","1696100010001","65","100","35","0","0","0","ana1","2022-10-21 09:58:31",NULL,NULL,"single","1"
"121852","16962","2075-911-16962","Teona # L","L31R10M30","1696200010001","150","150","0","0","0","0","ana1","2022-10-21 09:58:19",NULL,NULL,"single","1"
"121853","16963","2075-911-16963","Teona # XL","L05R02M50","1696300010001","155","50","-105","0","0","0","ana1","2022-10-20 06:47:32",NULL,NULL,"single","1"
"121854","8032","1071-911-8032","RexGlass Galaxy Note 8","L02R02M10","803200010001","91","0","-91","0","0","0","marko1","2022-10-20 09:20:15",NULL,NULL,"single","1"
"121855","17450","2152-911-17450","Lexy # XL","L03R05M20","1745000010002","1","1","0","0","0","0","saša.k1","2022-10-20 11:35:12",NULL,NULL,"single","1"
"121856","16793","2007-911-16793","Siena # Coffee","L31R10M31","1679300010001","212","199","-13","0","0","0","ana1","2022-10-21 09:52:12",NULL,NULL,"single","1"
"121857","16792","2007-911-16792","Siena # Dark Blue","L31R10M31","1679200010001","499","400","-99","0","0","0","ana1","2022-10-21 09:50:36",NULL,NULL,"single","1"
"121858","16791","2007-911-16791","Siena # Pink","L33R07M41","1679100010001","200","200","0","0","0","0","jan.rataj","2022-10-21 16:20:22",NULL,NULL,"single","1"
"121859","16790","2007-911-16790","Siena # Rose","L33R07M41","1679000010001","300","300","0","0","0","0","jan.rataj","2022-10-21 16:21:17",NULL,NULL,"single","1"
"121860","18676","2505-911-18676","Sofalotte # Rombello 3s","L33R08M30","1867600010001","20","20","0","0","0","0","ana1","2022-10-21 09:11:51",NULL,NULL,"single","1"
"121861","16749","1998-911-16749","Litty # M","L12R06M22","1674900010002","5","0","-5","0","0","0","nejcg","2022-10-20 10:20:32",NULL,NULL,"single","1"
"121862","16963","2075-911-16963","Teona # XL","L10R05M12","1696300010002","1","2","1","0","0","0","miha2","2022-10-20 12:06:22",NULL,NULL,"single","1"
"121863","16960","2075-911-16960","Teona # S","L10R05M11","1696000010002","5","4","-1","0","0","0","miha2","2022-10-20 12:05:39",NULL,NULL,"single","1"
"121864","18031","2433-911-18031","Warmo # White","L12R04M31","1803100010001","5","14","9","0","0","0","nejcg","2022-10-20 09:01:46",NULL,NULL,"single","1"
"121865","18823","2502-911-18823","Convila #XXXXL (EUR XXXL)","L02R05M22","1882300010002","7","7","0","0","0","0","vanja1","2022-10-20 07:55:17",NULL,NULL,"single","1"
"121866","8032","1071-911-8032","RexGlass Galaxy Note 8","L02R02M40","803200010002","228","0","-228","0","0","0","marko1","2022-10-20 08:18:58",NULL,NULL,"single","1"
"121867","8014","1071-911-8014","RexGlass iPhone 8","L02R02M40","801400010002","307","0","-307","0","0","0","marko1","2022-10-20 08:18:55",NULL,NULL,"single","1"
"121868","8016","1071-911-8016","RexGlass iPhone 7","L02R02M40","801600010002","130","0","-130","0","0","0","marko1","2022-10-20 08:18:56",NULL,NULL,"single","1"
"121869","8015","1071-911-8015","RexGlass iPhone 8 Plus","L02R02M41","801500010001","330","0","-330","0","0","0","marko1","2022-10-20 08:10:50",NULL,NULL,"single","1"
"121870","8020","1071-911-8020","RexGlass iPhone 6S","L02R02M41","802000010001","266","0","-266","0","0","0","marko1","2022-10-20 08:10:51",NULL,NULL,"single","1"
"121871","8018","1071-911-8018","RexGlass iPhone 7 Plus","L02R02M42","801800010002","326","0","-326","0","0","0","marko1","2022-10-20 08:09:03",NULL,NULL,"single","1"
"121872","8030","1071-911-8030","RexGlass Galaxy J7 2017","L02R02M42","803000010001","323","0","-323","0","0","0","marko1","2022-10-20 08:09:05",NULL,NULL,"single","1"
"121873","8033","1071-911-8033","RexGlass Galaxy S8","L02R02M42","803300010001","235","0","-235","0","0","0","marko1","2022-10-20 08:09:07",NULL,NULL,"single","1"
"121874","8034","1071-911-8034","RexGlass Galaxy S8+","L02R02M42","803400010001","287","0","-287","0","0","0","marko1","2022-10-20 08:09:09",NULL,NULL,"single","1"
"121875","8190","1077-911-8190","QuantPro Galaxy S8","L37R08M31","819000010001","624","0","-624","0","0","0","jan.rataj","2022-10-21 10:48:44",NULL,NULL,"single","1"
"121876","16591","1956-911-16591","Metalle # L","L31R09M32","1659100010001","210","200","-10","0","0","0","ana1","2022-10-21 10:15:57",NULL,NULL,"single","1"
"121877","8191","1077-911-8191","QuantPro Galaxy S8+","L37R08M31","819100010001","633","0","-633","0","0","0","jan.rataj","2022-10-21 10:48:46",NULL,NULL,"single","1"
"121878","17516","2160-911-17516","Vert # M","L14R02M30","1751600010001","69","0","-69","0","0","0","danijel1","2022-10-21 07:50:13",NULL,NULL,"single","1"
"121879","17517","2160-911-17517","Vert # L","L14R01M32","1751700010001","10","7","-3","0","0","0","nejcg","2022-10-20 15:33:40",NULL,NULL,"single","1"
"121880","8194","1077-911-8194","QuantPro Galaxy A3 2017","L37R08M31","819400010001","630","600","-30","0","0","0","miha2","2022-10-21 14:31:36",NULL,NULL,"single","1"
"121881","8196","1077-911-8196","QuantPro Galaxy J7 2017","L37R08M31","819600010001","603","606","3","0","0","0","miha2","2022-10-21 13:59:24",NULL,NULL,"single","1"
"121882","8149","1077-911-8149","QuantPro iPhone X","L37R08M31","814900010001","592","0","-592","0","0","0","jan.rataj","2022-10-21 10:48:41",NULL,NULL,"single","1"
"121883","8187","1077-911-8187","QuantPro iPhone 6S Plus","L37R08M31","818700010001","644","19","-625","0","0","0","miha2","2022-10-21 14:35:51",NULL,NULL,"single","1"
"121884","8185","1077-911-8185","QuantPro iPhone 7 Plus","L02R03M40","818500010001","605","0","-605","0","0","0","vanja1","2022-10-20 06:51:52",NULL,NULL,"single","1"
"121885","8193","1077-911-8193","QuantPro Galaxy S7 Edge","L02R03M41","819300010001","622","20","-602","0","0","0","vanja1","2022-10-20 06:55:21",NULL,NULL,"single","1"
"121886","8188","1077-911-8188","QuantPro iPhone SE / 5 / 5S","L02R03M41","818800010001","634","0","-634","0","0","0","vanja1","2022-10-20 06:56:49",NULL,NULL,"single","1"
"121887","8183","1077-911-8183","QuantPro iPhone 8 Plus","L02R03M42","818300010001","635","0","-635","0","0","0","vanja1","2022-10-20 06:59:08",NULL,NULL,"single","1"
"121888","18625","2631-911-18625","Tenseni # XL (38) Beige (EU 80A)","L11R01M12","1862500010001","142","150","8","0","0","0","miha2","2022-10-20 14:27:10",NULL,NULL,"single","1"
"121889","16568","1957-911-16568","Laina # S","L31R05M10","1656800010001","13","0","-13","0","0","0","milan1","2022-10-21 07:11:55",NULL,NULL,"single","1"
"121890","16569","1957-911-16569","Laina # M","L31R05M10","1656900010001","35","3","-32","0","0","0","milan1","2022-10-21 07:10:51",NULL,NULL,"single","1"
"121891","16570","1957-911-16570","Laina # L","L31R05M10","1657000010002","2","0","-2","0","0","0","milan1","2022-10-21 07:11:23",NULL,NULL,"single","1"
"121892","5706","0830-911-5706","MagLev -Samsung A6 Plus Black","L02R05M42","570600010001","5","0","-5","0","0","0","vanja1","2022-10-20 08:05:55",NULL,NULL,"single","1"
"121893","5703","0830-911-5703","MagLev -Samsung A6 Black","L02R05M42","570300010001","12","0","-12","0","0","0","vanja1","2022-10-20 08:05:54",NULL,NULL,"single","1"
"121894","5665","0830-911-5665","MagLev -Samsung S8 Purple","L02R05M41","566500010001","160","0","-160","0","0","0","vanja1","2022-10-20 07:57:57",NULL,NULL,"single","1"
"121895","5705","0830-911-5705","MagLev -Samsung A6 Purple","L02R05M40","570500010001","15","0","-15","0","0","0","vanja1","2022-10-20 07:57:36",NULL,NULL,"single","1"
"121896","5670","0830-911-5670","MagLev -Samsung S9 Light Blue","L02R05M40","567000010001","25","0","-25","0","0","0","vanja1","2022-10-20 07:57:35",NULL,NULL,"single","1"
"121897","5662","0830-911-5662","MagLev -Samsung S7 purple","L02R04M42","566200010001","53","0","-53","0","0","0","vanja1","2022-10-20 07:33:31",NULL,NULL,"single","1"
"121898","1619","0329-911-1619","Tesla energy saver ECO (BG)","L32R04M10","161900010001","117","554","437","0","0","0","teja2","2022-10-21 14:48:30",NULL,NULL,"single","1"
"121899","10597","1379-911-10597","Ezen #Aquarius","L01R01M40","1059700010001","124","0","-124","0","0","0","anze1","2022-10-20 14:12:02",NULL,NULL,"single","1"
"121900","18130","2466-911-18130","Colky # 37","L38R06M30","1813000010001","10","22","12","0","0","0","vanja1","2022-10-20 14:58:52",NULL,NULL,"single","1"
"121901","18087","2451-911-18087","Cristally","L08R04M51","1808700010001","140","140","0","0","0","0","bernarda1","2022-10-21 14:31:48",NULL,NULL,"single","1"
"121902","16493","1924-911-16493","Knittler","L06R01M10","1649300010001","15","0","-15","0","0","0","anze1","2022-10-21 11:55:21",NULL,NULL,"single","1"
"121903","17855","2354-911-17855","Steerior","L12R02M22","1785500010001","4","4","0","0","0","0","nejcg","2022-10-20 07:35:33",NULL,NULL,"single","1"
"121904","17688","2211-911-17688","Constry","L09R01M10","1768800010001","39","0","-39","0","0","0","bernarda1","2022-10-20 13:42:13",NULL,NULL,"single","1"
"121905","17165","2102-911-17165","Pedca # S","L13R03M40","1716500010001","22","2","-20","0","0","0","nejcg","2022-10-20 13:22:49",NULL,NULL,"single","1"
"121906","17166","2102-911-17166","Pedca # M","L13R03M41","1716600010001","15","21","6","0","0","0","nejcg","2022-10-20 13:23:17",NULL,NULL,"single","1"
"121907","17167","2102-911-17167","Pedca # L","L13R03M40","1716700010001","65","22","-43","0","0","0","nejcg","2022-10-20 13:22:42",NULL,NULL,"single","1"
"121908","18739","2682-911-18739","Plantigo","L34R05M42","1873900010001","120","120","0","0","0","0","milan1","2022-10-20 07:50:52",NULL,NULL,"single","1"
"121909","16490","1942-911-16490","X-look (with case)","L03R01M41","1649000010002","1200","800","-400","0","0","0","anja6","2022-10-20 15:07:36",NULL,NULL,"single","1"
"121910","17471","2155-911-17471","Julie # M","L11R01M10","1747100010001","9","2","-7","0","0","0","miha2","2022-10-20 13:53:10",NULL,NULL,"single","1"
"121911","17472","2155-911-17472","Julie # L","L11R01M11","1747200010001","34","0","-34","0","0","0","miha2","2022-10-20 13:50:34",NULL,NULL,"single","1"
"121912","16506","1948-911-16506","Bayo # M","L31R02M31","1650600010001","5","0","-5","0","0","0","marko1","2022-10-21 09:59:28",NULL,NULL,"single","1"
"121913","16973","2023-911-16973","Kakoni # L (3 color set)","L36R05M20","1697300010002","56","30","-26","0","0","0","bernarda1","2022-10-21 06:51:05",NULL,NULL,"single","1"
"121914","17574","2004-911-17574","Ofely","L13R05M40","1757400010002","20","25","5","0","0","0","anja6","2022-10-20 12:52:27",NULL,NULL,"single","1"
"121915","17447","2152-911-17447","Lexy # S","L10R06M22","1744700010001","6","5","-1","0","0","0","miha2","2022-10-20 13:32:59",NULL,NULL,"single","1"
"121916","18783","2986-911-18783","Getvy # 44/100 D","L33R08M12","1878300010001","6","0","-6","0","0","0","milan1","2022-10-21 11:48:28",NULL,NULL,"single","1"
"121917","18780","2986-911-18780","Getvy # 38/85  C","L37R09M11","1878000010001","50","72","22","0","0","0","teja2","2022-10-20 08:02:25",NULL,NULL,"single","1"
"121918","17329","2127-911-17329","Brawly # Beige 44/100 (EUR 85A)","L38R02M22","1732900010001","39","0","-39","0","0","0","danijel1","2022-10-21 09:05:24",NULL,NULL,"single","1"
"121919","5684","0830-911-5684","MagLev -iPhone 7 Plus Black","L02R06M41","568400010001","33","0","-33","0","0","0","marko1","2022-10-20 10:02:11",NULL,NULL,"single","1"
"121920","5682","0830-911-5682","MagLev -iPhone 7 Light Blue","L02R06M42","568200010001","31","0","-31","0","0","0","marko1","2022-10-20 07:12:35",NULL,NULL,"single","1"
"121921","5686","0830-911-5686","MagLev -iPhone 7 Plus Purple","L02R06M41","568600010001","48","0","-48","0","0","0","marko1","2022-10-20 10:02:12",NULL,NULL,"single","1"
"121922","14453","1657-911-14453","William","L34R01M12","1445300010003","145","0","-145","0","0","0","bernarda1","2022-10-21 13:50:25",NULL,NULL,"single","1"
"121923","5681","0830-911-5681","MagLev -iPhone 7 Black","L02R06M41","568100010001","39","0","-39","0","0","0","marko1","2022-10-20 10:02:09",NULL,NULL,"single","1"
"121924","5685","0830-911-5685","MagLev -iPhone 7 Plus Light Blue","L02R06M40","568500010001","43","0","-43","0","0","0","marko1","2022-10-20 07:28:33",NULL,NULL,"single","1"
"121925","13675","1572-911-13675","MissStick PRO","L13R05M40","1367500010001","1","1","0","0","0","0","anja6","2022-10-20 12:44:59",NULL,NULL,"single","1"
"121926","17518","2160-911-17518","Vert # XL","L14R01M32","1751800010001","12","4","-8","0","0","0","nejcg","2022-10-20 15:26:00",NULL,NULL,"single","1"
"121927","18153","2471-911-18153","Faltfach # 10 inch","L10R06M20","1815300010001","15","38","23","0","0","0","miha2","2022-10-20 12:46:59",NULL,NULL,"single","1"
"121928","17438","2150-911-17438","ProZit","L08R04M31","1743800010001","191","0","-191","0","0","0","teja2","2022-10-21 10:37:01",NULL,NULL,"single","1"
"121929","18821","2994-911-18821","TaperiorX","L34R07M10","1882100010002","134","108","-26","0","0","0","bernarda1","2022-10-21 12:21:56",NULL,NULL,"single","1"
"121930","18667","2642-911-18667","Flecker # Brown","L35R05M20","1866700010002","100","0","-100","0","0","0","bernarda1","2022-10-21 09:41:35",NULL,NULL,"single","1"
"121931","17403","2143-911-17403","Elina # M","L12R06M31","1740300010001","10","0","-10","0","0","0","nejcg","2022-10-20 10:11:05",NULL,NULL,"single","1"
"121932","17404","2143-911-17404","Elina # XL","L12R06M30","1740400010001","11","11","0","0","0","0","nejcg","2022-10-20 10:09:27",NULL,NULL,"single","1"
"121933","20149","0041-915-20149","Echinacea 100mg","L10R04M42","2014900010001","23","29","6","0","0","0","miha2","2022-10-20 11:52:22",NULL,NULL,"single","1"
"121934","14619","1710-911-14619","Hypnosy","L31R03M20","1461900010002","6","0","-6","0","0","0","luka2","2022-10-21 12:17:21",NULL,NULL,"single","1"
"121935","13400","1503-911-13400","Devinette #Caravelle Hotel","L02R07M42","1340000010001","6","6","0","0","0","0","marko1","2022-10-20 06:39:46",NULL,NULL,"single","1"
"121936","13398","1503-911-13398","Devinette #Zaanse Schaas","L02R07M42","1339800010001","3","4","1","0","0","0","marko1","2022-10-20 06:38:44",NULL,NULL,"single","1"
"121937","13397","1503-911-13397","Devinette #Leaning tower of Pisa","L02R07M42","1339700010001","5","4","-1","0","0","0","marko1","2022-10-20 06:37:40",NULL,NULL,"single","1"
"121938","17413","2145-911-17413","Tacker","L30R04M20","1741300010001","1","1","0","0","0","0","dragana1","2022-10-20 10:18:39",NULL,NULL,"single","1"
"121939","5690","0830-911-5690","MagLev -iPhone 8 Purple","L02R07M40","569000010001","33","0","-33","0","0","0","marko1","2022-10-20 06:56:10",NULL,NULL,"single","1"
"121940","5688","0830-911-5688","MagLev -iPhone 8 Black","L02R07M40","568800010001","25","0","-25","0","0","0","marko1","2022-10-20 06:56:08",NULL,NULL,"single","1"
"121941","5695","0830-911-5695","MagLev -iPhone X Light Blue","L02R07M41","569500010001","39","0","-39","0","0","0","marko1","2022-10-20 06:48:24",NULL,NULL,"single","1"
"121942","17356","2140-911-17356","Angelin # Red 36/80","L10R06M30","1735600010001","9","3","-6","0","0","0","miha2","2022-10-20 13:33:39",NULL,NULL,"single","1"
"121943","17357","2140-911-17357","Angelin # Red 38/85","L10R06M21","1735700010001","6","0","-6","0","0","0","miha2","2022-10-20 13:28:31",NULL,NULL,"single","1"
"121944","17358","2140-911-17358","Angelin # Red 40/90","L10R06M30","1735800010001","5","2","-3","0","0","0","miha2","2022-10-20 13:34:09",NULL,NULL,"single","1"
"121945","17363","2140-911-17363","Angelin # White 34/75","L10R06M21","1736300010001","6","0","-6","0","0","0","miha2","2022-10-20 13:28:47",NULL,NULL,"single","1"
"121946","17364","2140-911-17364","Angelin # White 36/80","L10R05M32","1736400010001","8","0","-8","0","0","0","miha2","2022-10-20 12:34:21",NULL,NULL,"single","1"
"121947","17365","2140-911-17365","Angelin # White 38/85","L10R05M30","1736500010001","5","0","-5","0","0","0","anze1","2022-10-20 12:01:21",NULL,NULL,"single","1"
"121948","17566","2167-911-17566","Tenero Pelle # Beige","L10R05M22","1756600010001","50","32","-18","0","0","0","miha2","2022-10-20 12:20:42",NULL,NULL,"single","1"
"121949","17361","2140-911-17361","Angelin # Black 38/85","L10R06M21","1736100010001","7","0","-7","0","0","0","miha2","2022-10-20 13:28:39",NULL,NULL,"single","1"
